Id,Predicted
962,tztztztztztttztzttzttttztttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
963,tztztztztztttztzttzttttztttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
964,tztztztztztztztttztztttztttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
965,tztztztztztztztttztztttttttztGntGtGtGtGtGtGtGtGtGtGtGtGtGt
966,tztztztztztztztttztztttttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
967,tztztztztztztztttztztttttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
968,tztztztztztztztttztztttttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
969,tztztztztztztztttztttztttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
970,tztztztztztztztttztttzttztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGt
971,tztztztztztttztztttttttttttztGtGtGtGntGtGtGtGtGtGtGtGtGtGtG
972,tztztztztztttztztttttttzttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
973,tztztztztztttztztzttttztztztRtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
974,tztztztztztttztztzttttttttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
975,tztztztztztztztztzttttzttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
976,tztztztztztztztztttzttttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
977,tztztztztztztztztttzttttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
978,tztztztztztztztztttzttttztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
979,tztztztztztztztztttzttttztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
980,tztztztztztztztztttzttttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
981,tztztztztztztztztttztttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
982,tztztztztzttztztztttttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
983,tztztztztzttztztzttttttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
984,tztztztztzttztztztttttttztRtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
985,tztztztztzttztztztttzttttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
986,tztztztztzttztztztttzttttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
987,tztztztztzttztztzttttttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
988,tztztztztztztztttzttttttztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
989,tztztztztztztztttzttttttztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
990,tztztztztztztztttzttttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
991,tztztztztztztztttzttttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
992,tztztztztztztztttztttzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
993,tztztztztzttztztztttztttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
994,tztztztztzttztztztttztttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
995,tztztztztzttztztztttttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
996,tztztztztzttztztztttttttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
997,tztztztztzttztztztttttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
998,tztztztztzttztztztttttttGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
999,tztztztztztztztztzttttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1000,tztztztztztztztztzttttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1001,tztztztztztztztztttttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1002,tztztztztzttztztzttttttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1003,tztztztztzttztztzttttttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1004,tztztztztzttztztztttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1005,tztztztztzttztztzttttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1006,tztztztztzttztztztttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1007,tztztztztzttztztzttttttGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1008,tztztztztzttzttztzttztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1009,tztztztztzttzttztzttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1010,tztztztztzttzttztzttztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1011,tztztztztzttzttztzttztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1012,tztztztztzttztztzttttztGtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1013,tztztztztzttzttzttttztRtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1014,tztztztztztztztztttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1015,tztztztztztztztztztttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1016,tztztztztztztztztttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1017,tztztztztztztztttztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1018,tztztztztztztztttztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1019,tztztztztztztztttztztztGtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1020,tztztztztztztztttztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1021,tztztztztztztztttztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1022,tztztztztztztztttzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1023,tztztztztztztzttttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1024,tztztztztztztztttzttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1025,tztztztztzttztztzttztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1026,tztztztztzttztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1027,tztztztztzttztztzttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1028,tztztztztzttztztzttztGtGtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1029,tztztztztzttztztzttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1030,tztztztztzttztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1031,tztztztztzttztztzttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1032,tztztztztzttztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1033,tztztztztzttztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1034,tztztztztzttztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1035,tztztztztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1036,tztztztztztttztzttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1037,tztztztztztttztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1038,tztztztztzttztztttztGtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1039,tztztztztzttztztttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1040,tztztztztzttztztttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1041,tztztztztztztzttttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1042,tztztztztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1043,tztztztztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1044,tztztztztztztzttztztGtGtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1045,tztztztztztztzttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1046,tztztztztztztztttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1047,tztztztztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1048,tztztztztztztztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1049,tztztztztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1050,tztztztztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1051,tztztztztztztztttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1052,tztztztztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1053,tztztztztztzttzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1054,tztztztztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1055,tztztztztztztzttztRtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1056,tztztztztztztzttztRtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1057,tztztztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1058,tztztztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1059,tztztztztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1060,tztztztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1061,tztztztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1062,tztztztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1063,tztztztztztztztztRtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1064,tztztztztztztztztRtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1065,tztztztztztztztztRtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1066,tztztztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1067,tztztztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1068,tztztztztztztztztRtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1069,tztztztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1070,tztztztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1071,tztztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1072,tztztztztzttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1073,tztztztztzttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1074,tztztztztzttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1075,tztztztztzttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1076,tztztztztzttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1077,tztztztztzttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1078,tztztztztzttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1079,tztztztztzttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1080,tztztztztzttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1081,tztztztztzttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1082,tztztztztzttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1083,tztztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1084,tztztztztzttztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1085,tztztztztzttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1086,tztztztztzttztzGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1087,tztztztztzttztRtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1088,tztztztztzttztRtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1089,tztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1090,tztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1091,tztztztztzttztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1092,tztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1093,tztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1094,tztztztztzttztGtGtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1095,tztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1096,tztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1097,tztztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1098,tztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1099,tztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1100,tztztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1101,tztztztztzttztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1102,tztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1103,tztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1104,tztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1105,tztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1106,tztztztztzttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1107,tztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1108,tztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1109,tztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1110,tztztztztztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1111,tztztztztztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1112,tztztztztztztztGtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1113,tztztztztzttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1114,tztztztztzttztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1115,tztztztztztztRtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1116,tztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1117,tztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1118,tztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1119,tztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1120,tztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1121,tztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1122,tztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1123,tztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1124,tztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1125,tztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1126,tztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1127,tztztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1128,tztztztztztRtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1129,tztztztztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1130,tztztztztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1131,tztztztztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1132,tztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1133,tztztztztztnGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1134,tztztztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1135,tztztztztztnGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1136,tztztztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1137,tztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1138,tztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1139,tztztztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1140,tztztztztztGtGtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1141,tztztztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1142,tztztztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1143,tztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1144,tztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1145,tztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1146,tztztztztztGtGtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1147,tztztztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1148,tztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1149,tztztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1150,tztztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1151,tztztztztGtGtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1152,tztztztztGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
1153,tztztztztztGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1154,tztztztztGtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1155,tztztztztGtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
1156,tztztztztGtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
